Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
1.94951177,0.007271658635961631,-0.01856857525467359,0.02016526537215313,
1.959482239,0.01347878873890851,0.0042988301343958035,0.016132212297723214,
1.969377135,-0.004539868827293625,-0.004222469248196248,0.02056720782645982,
1.979495572,0.015521723750726135,-0.0033779753985569982,0.012623047267027232,
1.989566041,-0.010566958806120741,-0.002702380318845732,0.01392915680776241,
1.999514426,-0.008453567044896582,0.0016688147390639951,0.030296920416912343,
2.009365624,0.02005220316492501,0.0013350517912511517,0.03189897432181077,
2.019394687,-0.0031118562806210504,-0.0027626775611397925,0.021688460463307635,
2.029527499,0.009002695799782967,0.02843570527164485,-0.0018028266000573723,
2.039520468,-0.004290024184453456,-2.3574974752804678E-4,0.006219176708235352,
2.049540572,-0.014924176329984606,-0.0155115711420164,0.0011446223724469462,
2.059563541,-4.4718408156585454E-4,0.014405871412803029,-0.010576459084465029,
2.06960302,0.007303714564886432,0.003863259141961173,-0.016122605255853628,
2.079484999,0.0020122288159106216,-0.016063083024565827,-0.016728803198823528,
2.089385624,-0.00222093594141215,-0.001358309437230698,-0.03636735652390222,
2.099363333,-0.009438186741410948,0.002744166811787574,-0.002278852260136688,
2.10937651,-0.011381268387269383,0.009856771437711354,-0.04779170973779756,
2.119558645,0.01004860410274555,0.004054698156028325,-0.019079772819534213,
2.129498853,3.774214520573249E-4,-0.019740650807452687,-0.019094537249767285,
2.139490155,3.019371616458377E-4,0.003361169692172483,-0.019106348793954453,
2.149361874,0.0117337305535965,0.006519654747878523,-0.0037929220527406216,
2.159517603,0.013217703437017836,-0.017768685533972484,-0.0030343376421928525,
2.169351301,0.0029127247613329743,0.004938741910956779,0.001403248880386343,
2.179468905,-0.02831561982777442,0.011612431517046717,0.027937632063293805,
2.18950401,0.015654741762902546,-0.013694464118637839,0.014688667662353438,
2.199450364,0.0010316125860422853,0.008198119043224539,0.007920215135742481,
2.20937276,-0.022159023896009933,-0.0011030381211332152,0.025489767079298176,
2.219549322,-0.0024043431402454574,0.0029483838646655602,0.00506893768687533,
2.229344999,0.01723014430036468,-0.024456421234683612,0.03853162109676589,
2.239368801,-0.0015387843781287103,0.014911429326950332,0.004010263918427626,
2.249450364,0.00259969149163769,-0.014885984864855706,0.007038930128882015,
2.259521978,-0.024735303607532122,-0.008078068897743762,-0.028845326844159302,
2.269584322,1.2022123321795872,-0.19416787656594892,3.4820346699211573,
2.279505468,-1.1757734310702952,0.3273368165298336,-5.917774020349697,
2.28946828,0.2085980501114152,-0.04075768109925315,1.6975646506025672,
2.299567343,1.0019759914349575,-0.5152772149782796,-2.710176047462282,
2.309602968,-0.2173914368096146,0.07811073610453434,-0.2910866234922871,
2.324688437,-0.8481203361466053,0.1429337831280122,-0.669572027065314,
2.339375051,-0.8930167233240226,-0.1882800601369945,4.589849733084078,
2.349534582,-0.4117862920198138,0.305231989030297,-0.5495771227124244,
2.359585468,0.2490100828621153,-0.19634756993909241,4.536447615794906,
2.370265312,-0.18003348367902727,0.12639543571742728,2.184975505966001,
2.379524582,0.438243084291672,0.3424518836233803,-0.05245904835219939,
2.389603332,0.8409269755204959,-0.37343062299936713,1.6282277686424589,
2.399517812,0.8259704355494535,0.17626513371110186,-3.5624358667510716,
2.409526301,0.53053180727135,-0.2343987359266264,-0.32933292496823974,
2.419364843,0.06050680758770988,0.027001465665437152,-2.09838302698631,
2.42949552,-0.4649114117446209,0.10587708577087529,-3.0884121558419793,
2.439565051,-0.3834212982990476,-0.38647724449975485,-1.0801775853913576,
2.449451041,-0.08455512240236063,0.06622904729570389,-1.0633394560083982,
2.459533957,-0.8835880304551527,-0.019800518419540447,0.5360502369510947,
2.469639114,-0.6417481537800158,0.168034287717981,2.0875430399026733,
2.479475832,-0.9271166035446425,0.24551837637189466,0.9230434651252644,
2.489363957,-0.15176193784975214,-0.006613596326800586,2.056203631963493,
2.499462395,-0.11374811229152046,0.15943023042146987,1.2657209622114198,
2.509504062,0.1465063187715009,-0.041007642139874845,-0.795524121344144,
2.519355312,1.0863779216596758,0.15489930773585403,-0.18822517476086098,
2.529463749,1.0568077587754947,-0.013986532967810827,-1.721176453285251,
2.539375676,1.1748883266187846,-0.26018624709568416,-2.6717249455871848,
2.549340728,0.5644998183995198,-0.1583495553852876,-0.6280751468994357,
2.55937328,-0.16514647554161455,-0.0347422930814234,-0.24580194491212737,
2.569416353,-0.522850899305362,0.06414351676166796,-0.6601593171601703,
2.579362499,-0.5983246909828334,0.0015153711180746487,1.2952970763011606,
2.59011302,-0.819594088971722,-0.1137093682971908,1.9058116356503039,
2.599467343,-0.8012427360058689,0.2269824679782142,2.3444239362057893,
2.609502134,-0.6103483891678543,0.1011407801381865,1.2166547190329897,
2.619469791,-0.06306848575216066,0.01962112020429907,1.4674872884099859,
2.629518228,-0.16154574672016725,-0.06091757908680484,-0.30849994588333907,
2.639618593,0.3994031244942886,-0.07937981522256887,-1.4458165277515924,
2.649469582,0.8481621976239954,0.12420156926969894,-0.8693485347012739,
2.659497551,1.0807557293211203,0.13000700736888415,-2.6453170845969574,
2.669355832,1.0446484715489373,-0.17946788577359385,-1.2275260980974885,
2.679354426,0.3070790792105854,-0.24700381682810368,-1.1658953901967415,
2.689535155,-0.16805476946844577,0.07437828122379653,-0.49984430288004944,
2.699463905,-0.5136853834248696,0.04417974900247468,1.5652849275690084,
2.709510468,-0.7288982872372558,0.2268798442764426,0.38265396744583136,
2.719428176,-0.6061029675965064,-0.15176896317137523,2.386205876593383,
2.729463905,-0.5500046685031695,-0.025647100316152915,1.1581430154836898,
2.73935203,-0.4055272161715542,0.11355757990943127,0.4017051472502331,
2.74946052,-0.1099013125700406,0.12915334923638278,0.6622981082787032,
2.759489843,0.12276870323795863,0.11481483637152823,-1.818394545603601,
2.770032968,0.2974125410205427,-0.2644053788275822,-0.9797057182699902,
2.780142968,0.6708017083077672,-0.07361822853813993,-1.8180594659734144,
2.789372343,0.5787792755817607,0.056027082361138625,-1.6766296559086147,
2.799481822,0.5626222096804965,-0.02413137137305199,-0.2610398239700551,
2.809521822,0.20110084239039328,0.05730937815180259,-0.5459358935998715,
2.819373749,-0.23368378779575427,-0.16484223289115563,1.1913091464482282,
2.829460989,-0.5393735114835516,0.05200091614068869,1.5276551662796756,
2.839383749,-0.592389173833753,0.10672295581294144,1.7162876462073342,
2.849473957,-0.39729687573768724,0.07771692666207208,1.840377834251024,
2.859541978,-0.2871917247951669,0.027697070382391997,0.9436630462094122,
2.869675155,-0.026725070490888153,-0.1349020131887153,-0.133797132612548,
2.879477447,0.29656993006511423,0.014661587996390946,-0.48627964944941304,
2.889493697,0.409638441839567,0.14197381156532574,-1.6110238416298426,
2.899536249,0.5384005365679672,-0.024327025271665192,-1.5684623228155932,
2.909481666,0.38475175364097036,-0.11139887607670707,-1.201139792334505,
2.919885311,-0.029302202357609497,-0.10444207220535984,-1.3516451712699489,
2.929569374,-0.17667066470286003,-0.0720614054144344,0.40883507758364956,
2.939985207,-0.37501062509815497,0.17602492504589384,0.35005237603176376,
2.949584634,-0.43791451872309534,0.029728993839205353,1.2109073793410357,
2.959392916,-0.3618237838818271,-0.0911384701202862,1.9264064149474383,
2.969347499,-0.27413613920797025,0.0037036037865836313,0.46469233166498114,
2.980911561,-0.02394204596987659,0.022116573367401582,1.348587971777297,
2.989395103,0.31028851262480983,0.18624498980354032,-0.445757308125037,
2.999344634,0.5891651343643742,-0.019555739266786887,-0.8814151116367483,
3.009377916,0.5019779071283402,-0.157381384931496,-0.9119909149929928,
3.019928645,0.3326292884407094,0.015831685572869514,-1.9362703595578719,
3.029488488,0.10138237095337321,-0.048626250815386074,-0.7254105594968827,
3.039759166,-0.21385975188842454,0.060697788562779076,-0.7373886892967239,
3.049339426,-0.38560828124945196,-0.047209839370724094,-0.19151541310730025,
3.059362082,-0.29699445758632687,-0.13736666071166725,1.321616008137207,
3.06992328,-0.5019154240240404,0.0854735308667014,0.9921705836093757,
3.079434218,-0.40536308205523097,0.03773307274023607,1.7514169783621103,
3.089355207,-0.20553804569560688,0.10297011908086073,1.4777479625725007,
3.099340728,-0.08015454119935356,-0.05169916489766502,0.21685642059511068,
3.109489686,0.483669737525823,-0.10265093119181357,0.38034396215968336,
3.119536041,0.559318287808134,0.0864310815235998,-0.9905093761706905,
3.129472499,0.6964516509679428,0.06148342723059863,-1.2597552182217076,
3.140129999,0.4805468455241101,-0.023597014471624655,-1.2299858762375226,
3.14934927,0.1507633793581309,-0.061015520512846644,-1.4206914292615025,
3.159354374,-0.2203236207780216,-0.11776545367224034,-0.6577125062021718,
3.169338541,-0.4022715437743643,0.0015557072831551277,-0.009022940752753783,
3.179495988,-0.4558925309446319,0.10467407403575257,0.43331509466342233,
3.189915884,-0.46814353296493405,-0.004367373004063868,1.4537306279768316,
3.199530311,-0.41665278299120995,0.004167539585030244,1.0327400565806837,
3.20938979,-0.35630656419966966,0.01099546965630549,1.1249888897469695,
3.219605624,-0.1394777865312445,0.07391869399286666,0.9919283676569499,
3.231750259,0.34044306507889843,-0.005987363073528984,-0.29438302608928346,
3.239985259,0.6247809094682091,-0.08906570832991711,-0.08610838009994204,
3.24936104,0.6147463927662178,-0.006130343763543156,-1.6433137365506578,
3.259378905,0.7254712589578474,-0.012565712999115686,-1.2878359562815422,
3.269697082,0.3735179907478209,0.0014395865831293708,-0.9613150601912501,
3.280930988,-0.23365609595002212,-0.010340487715918556,-0.6924376682701876,
3.289361874,-0.35164596040107,-0.08871758441711974,0.14707220425103706,
3.299343697,-0.48051434377079955,0.00947112671068906,0.5083911008031734,
3.309498853,-0.5223174929161529,0.0726992196363736,1.1345502524687099,
3.319806249,-0.45616122003711546,0.050497937720817676,1.6393082927952811,
3.329541561,-0.368759695023833,0.08636697810634164,0.9973269137772416,
3.33959703,-0.2528698113207327,-0.08413527264798337,0.8438309218909339,
3.349380988,0.04287040498699295,-0.006016714212136787,0.14259403438774854,
3.359558332,0.3177698037373666,0.08329326086295663,-0.9125582258589411,
3.369760832,0.7177332704343513,-0.02147202354230071,-0.8449689134508258,
3.381877447,0.7389077238303913,-0.024839056822121952,-1.6872857081532402,
3.399531874,0.2846683734307681,-0.03136340244011948,-0.7790506734561866,
3.409381822,-0.1285225253383323,0.047693034304008064,-0.5887640678176833,
3.419990832,-0.45524451939900756,-0.019306452836334698,0.7778039007751509,
3.429526301,-0.47911729859224994,0.022862123039770088,0.9401935600732472,
3.44031078,-0.4675697401913964,-0.02767902486530316,1.261641237218754,
3.449532967,-0.2629648340346784,0.08894772630526715,0.9671743179000032,
3.459455936,-0.20654113631267318,0.067327462050073,0.06888715939812684,
3.470080051,0.1565477964018268,-0.08787472851057654,-0.11344267116314022,
3.479542186,0.4508496854094253,-0.01666971689049257,-1.0522653673992615,
3.490195832,0.6135074403594006,-0.036320087477237806,-1.0295175246322987,
3.499379009,0.563589708543624,-0.009902475011086986,-1.095595068289823,
3.509364686,0.3512729299360955,0.007400895967693,-1.0488591723076404,
3.519415259,-0.01011658570810603,-0.06686294411451743,-0.21851009785587827,
3.529552447,-0.32221251218831104,-0.03433676032091082,0.23507961702779667,
3.539856509,-0.4454754282181705,0.014668500678818308,0.651580691913253,
3.549548592,-0.42150262805980404,0.09217999478743932,1.6091902737454458,
3.559611926,-0.43297016074786154,0.05842111985338905,0.9196024326194028,
3.569768176,-0.2467773513041303,-0.06818476930893924,1.1877075503435677,
3.579512811,-0.13613031455217725,-0.016240625505745232,0.27978945336079164,
3.589450311,0.23203006964255235,0.0521298178632259,-0.28948554546566285,
3.599338488,0.5035740183300087,0.011058102337455633,-0.6453060877397174,
3.60957854,0.5675803221469171,-0.010307208468170348,-1.2977123079359139,
3.61958302,0.39277270612756787,-0.06570655168664574,-1.1645835731553724,
3.630145467,0.2376036896518101,-0.021919489396191594,-0.7784380987586736,
3.639533749,-0.08572907811711394,0.016940879430312306,-0.6572269499542038,
3.649513853,-0.3214109664464805,-0.009431610420594039,0.4433911084936675,
3.66170604,-0.42184985083777216,0.019269839989940696,0.43515798567188746,
3.669718697,-0.3872792693172972,-0.030552851305166717,1.1104402313109478,
3.679368644,-0.38643787878315294,0.04451075621782952,1.1679946716210239,
3.689479947,-0.22487440170892595,0.08923867089223236,0.6547532507245535,
3.699518436,-0.011347718731947884,0.006268713813395221,0.355250964837456,
3.70938953,0.3203639684546883,-0.002646466937565206,-0.22145489829605047,
3.719341717,0.4478273152056452,-0.04042445885889023,-0.8168947535977775,
3.729544165,0.5766130255653952,-0.009355253122268481,-0.8220674386204099,
3.740078176,0.354030193248947,0.01933092582860141,-1.1671403400564841,
3.749521769,0.16064105141922602,-0.06114973458736306,-0.642576865551046,
3.759573957,-0.1817757073341626,-0.07956553962301527,-0.26889547681583714,
3.769528905,-0.39824826385965495,-0.013853084774584135,0.12964909095943966,
3.780111613,-0.3837208965729916,0.04254769346573317,0.9426474954238024,
3.789554999,-0.3759297217378016,0.09149893968469591,0.9916225739757607,
3.80031604,-0.3582046219069954,4.1539549165325873E-4,0.9733418519052179,
3.809587915,-0.17930346436176273,-0.022651997571521143,1.0391631360651896,
3.819522447,0.036601194088669034,0.03167784423404285,-0.02292135272011464,
3.82968104,0.39319962926309227,0.021511556393093656,0.027631545753594722,
3.840127082,0.49077292019209007,0.032532121091037425,-0.7938386720885298,
3.849542134,0.5458472389704445,-0.03909662139499237,-1.0411271510497304,
3.860096978,0.3677248015981086,-0.06192304906911894,-0.9095161007225965,
3.870314634,0.06816718220561091,0.007922345656814267,-0.8616880453729987,
3.879542811,-0.19063248443723246,-0.024307875427673764,-0.3139399748726177,
3.889369269,-0.3861800756702465,-0.011784862353857894,0.13575140144956244,
3.899352759,-0.40471212777691223,-0.005597170888945735,0.5031651775561343,
